NO,store_delivery_code,delivery_date,store_name,product_code,stock_code,product_name,amount,unit_price,order_sts
2801,FDEL_180823_0097_NORM,2023-08-18,C?A HÀNG TRANG TRÍ N?I TH?T MINH PH??NG,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,10,108000,Hoàn t?t
2802,FDEL_180823_0097_NORM,2023-08-18,C?A HÀNG TRANG TRÍ N?I TH?T MINH PH??NG,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,10,189000,Hoàn t?t
2803,FDEL_170823_0091_NORM,2023-08-17,C?A HÀNG TRANG TRÍ N?I TH?T MINH PH??NG,WT0005-6CAVHTR-6,FBT-C03F11-1WBWHT( FBT-C03F11-0WBWHT),Vòi h? tay v?n Pico Capri 301 C,10,78000,Hoàn t?t
2804,FDEL_210823_0109_NORM,2023-08-21,H? KINH DOANH TR??NG THÀNH,WT002N-6QUVCTR-6,FWT-QS1F30-0QPWHT (FWT-QS1F30-1WPWHT),Vòi r?a chén âm t??ng tay g?t Quatro 103,20,182000,Hoàn t?t
2805,FDEL_210823_0109_NORM,2023-08-21,H? KINH DOANH TR??NG THÀNH,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,20,79000,Hoàn t?t
2806,FDEL_210823_0109_NORM,2023-08-21,H? KINH DOANH TR??NG THÀNH,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,60,116000,Hoàn t?t
2807,FDEL_210823_0109_NORM,2023-08-21,H? KINH DOANH TR??NG THÀNH,WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,20,55000,Hoàn t?t
2808,FDEL_210823_0109_NORM,2023-08-21,H? KINH DOANH TR??NG THÀNH,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,10,187000,Hoàn t?t
2809,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,5,195000,Hoàn t?t
2810,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,5,108000,Hoàn t?t
2811,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
2812,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",5,74000,Hoàn t?t
2813,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,5,164000,Hoàn t?t
2814,FDEL_160823_0069_NORM,2023-08-16,CH T? 73 -75,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,10,102000,Hoàn t?t
2815,FDEL_160823_0072_NORM,2023-08-16,TH?NH H?NG,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,19,164000,Hoàn t?t
2816,FDEL_160823_0071_NORM,2023-08-16,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,200,187000,Hoàn t?t
2817,FDEL_160823_0071_NORM,2023-08-16,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,200,116000,Hoàn t?t
2818,FDEL_170823_0090_NORM,2023-08-17,CH KIM NGUYÊN,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
2819,FDEL_170823_0090_NORM,2023-08-17,CH KIM NGUYÊN,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,100,23000,Hoàn t?t
2820,FDEL_170823_0090_NORM,2023-08-17,CH KIM NGUYÊN,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
2821,FDEL_170823_0090_NORM,2023-08-17,CH KIM NGUYÊN,WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,20,54000,Hoàn t?t
2822,FDEL_170823_0090_NORM,2023-08-17,CH KIM NGUYÊN,WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,30,55000,Hoàn t?t
2823,FDEL_160823_0068_NORM,2023-08-16,PHú L?C ( HàNG XANH ),WT011P-6HBVXMT-1,FHF-HB2010-01LTIC,Dây x?t v? sinh b?c Vitus 201 (V?),10,260000,Hoàn t?t
2824,FDEL_160823_0068_NORM,2023-08-16,PHú L?C ( HàNG XANH ),WT001O-6HBVXTM-1,FHF-HB2010-01LWHC,Vòi x?t v? sinh Vitus 201 Tr?ng b?c,5,268000,Hoàn t?t
2825,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,10,102000,Hoàn t?t
2826,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
2827,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,20,23000,Hoàn t?t
2828,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),20,22000,Hoàn t?t
2829,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
2830,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,10,79000,Hoàn t?t
2831,FDEL_250723_0110_NORM,2023-07-25,C?A HÀNG S? HUÂN (LIÊN H? XE TR??C KHI GIAO - XU?T HÓA ??N LÊ V?N HUÂN),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,5,329000,Hoàn t?t
2832,FDEL_280723_0138_NORM,2023-07-28,THIÊN PHÚ,WT011P-6HBVXMT-1,FHF-HB2010-01LTIC,Dây x?t v? sinh b?c Vitus 201 (V?),5,260000,Hoàn t?t
2833,FDEL_280723_0138_NORM,2023-07-28,THIÊN PHÚ,WT001O-6HBVXTM-1,FHF-HB2010-01LWHC,Vòi x?t v? sinh Vitus 201 Tr?ng b?c,5,268000,Hoàn t?t
2834,FDEL_280723_0138_NORM,2023-07-28,THIÊN PHÚ,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,5,182000,Hoàn t?t
2835,FDEL_280723_0138_NORM,2023-07-28,THIÊN PHÚ,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,5,130000,Hoàn t?t
2836,FDEL_280723_0138_NORM,2023-07-28,THIÊN PHÚ,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,30,116000,Hoàn t?t
2837,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,20,182000,Hoàn t?t
2838,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
2839,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,50,79000,Hoàn t?t
2840,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,10,189000,Hoàn t?t
2841,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
2842,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,50,41000,Hoàn t?t
2843,FDEL_150823_0062_NORM,2023-08-15,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",50,74000,Hoàn t?t
2844,FDEL_170823_0083_NORM,2023-08-17,CH THANH BÌNH QU?N 10 (XH?: NGUY?N TH? ANH THOA),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,100,130000,Hoàn t?t
2845,FDEL_170823_0087_NORM,2023-08-17,CH HOÀNG TU?N,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,10,108000,Hoàn t?t
2846,FDEL_170823_0087_NORM,2023-08-17,CH HOÀNG TU?N,WT0134-7HBVXTR-1,FHF-HB5010-0WPWHT,Vòi x?t v? sinh Valiox 501 b?ng plastic. Màu tr?ng,20,88000,Hoàn t?t
2847,FDEL_170823_0087_NORM,2023-08-17,CH HOÀNG TU?N,WT012U-6HDVXTX-1,FHF-HB4010-0WPWHG,Dây x?t v? sinh Vitus 401 tr?ng xám (b?c),10,122000,Hoàn t?t
2848,FDEL_180823_0093_NORM,2023-08-18,C?A HÀNG THÂN (XH? : PH?M V?N THÂN ),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,20,195000,Hoàn t?t
2849,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,40,108000,Hoàn t?t
2850,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,160,102000,Hoàn t?t
2851,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,100,130000,Hoàn t?t
2852,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,40,164000,Hoàn t?t
2853,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,40,187000,Hoàn t?t
2854,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,40,50000,Hoàn t?t
2855,FDEL_170823_0086_NORM,2023-08-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,40,182000,Hoàn t?t
2856,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
2857,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
2858,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,5,102000,Hoàn t?t
2859,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,20,23000,Hoàn t?t
2860,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),20,22000,Hoàn t?t
2861,FDEL_140823_0059_NORM,2023-08-14,C?A HÀNG ?I?N N??C THANH H?I (GHI SDT LÊN THÙNG HÀNG),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,5,41000,Hoàn t?t
2862,FDEL_160823_0064_NORM,2023-08-16,C?A HÀNG THÂN (XH? : PH?M V?N THÂN ),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,40,108000,Hoàn t?t
2863,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,5,116000,Hoàn t?t
2864,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,5,130000,Hoàn t?t
2865,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,5,102000,Hoàn t?t
2866,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",10,74000,Hoàn t?t
2867,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,10,41000,Hoàn t?t
2868,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,10,50000,Hoàn t?t
2869,FDEL_150823_0061_NORM,2023-08-15,CH ?I?N N??C TR??NG TÚ,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,5,79000,Hoàn t?t
2870,FDEL_160823_0066_NORM,2023-08-16,CÔNG TY TNHH THI?T B? V? SINH KHA HOÀNG,WT011U-6HBVXTX-1,FHF-HB2010-0WP2WG,Dây x?t v? sinh tr?ng xám Vitus 201,25,144000,Hoàn t?t
2871,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,10,23000,Hoàn t?t
2872,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
2873,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",10,74000,Hoàn t?t
2874,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
2875,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
2876,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,10,187000,Hoàn t?t
2877,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,10,50000,Hoàn t?t
2878,FDEL_160823_0067_NORM,2023-08-16,C?A HÀNG TH?NG LONG,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,10,41000,Hoàn t?t
2879,FDEL_160823_0074_NORM,2023-08-16,CH TU?N ANH KG,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,20,23000,Hoàn t?t
2880,FDEL_160823_0074_NORM,2023-08-16,CH TU?N ANH KG,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,10,164000,Hoàn t?t
2881,FDEL_160823_0074_NORM,2023-08-16,CH TU?N ANH KG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,15,130000,Hoàn t?t
2882,FDEL_140823_0055_NORM,2023-08-14,CH V?N THÀNH,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
2883,FDEL_140823_0055_NORM,2023-08-14,CH V?N THÀNH,WT007N-20RVCTR-6,FST-R01F70-0WXWHC,Vòi chén âm ch?u tay v?n ROMA tr?ng than,5,242000,Hoàn t?t
2884,FDEL_030823_0011_NORM,2023-08-03,TH?NH H?NG,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,31,164000,Hoàn t?t
2885,FDEL_100823_0047_NORM,2023-08-10,CH VÂN CH??NG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
2886,FDEL_100823_0047_NORM,2023-08-10,CH VÂN CH??NG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,50,130000,Hoàn t?t
2887,FDEL_100823_0047_NORM,2023-08-10,CH VÂN CH??NG,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,240,23000,Hoàn t?t
2888,FDEL_100823_0047_NORM,2023-08-10,CH VÂN CH??NG,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,30,79000,Hoàn t?t
2889,FDEL_100823_0047_NORM,2023-08-10,CH VÂN CH??NG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,30,195000,Hoàn t?t
2890,FDEL_080823_0038_NORM,2023-08-08,CH HOÀNG D?NG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,20,195000,Hoàn t?t
2891,FDEL_080823_0038_NORM,2023-08-08,CH HOÀNG D?NG,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,10,189000,Hoàn t?t
2892,FDEL_080823_0038_NORM,2023-08-08,CH HOÀNG D?NG,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,20,108000,Hoàn t?t
2893,FDEL_080823_0038_NORM,2023-08-08,CH HOÀNG D?NG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
2894,FDEL_080823_0038_NORM,2023-08-08,CH HOÀNG D?NG,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,10,329000,Hoàn t?t
2895,FDEL_090823_0041_NORM,2023-08-09,CH DUY ??T,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,50,116000,Hoàn t?t
2896,FDEL_090823_0041_NORM,2023-08-09,CH DUY ??T,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,50,79000,Hoàn t?t
2897,FDEL_090823_0041_NORM,2023-08-09,CH DUY ??T,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,20,79000,Hoàn t?t
2898,FDEL_020823_0006_NORM,2023-08-02,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,160,116000,Hoàn t?t
2899,FDEL_020823_0006_NORM,2023-08-02,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,70,54000,Hoàn t?t
2900,FDEL_020823_0006_NORM,2023-08-02,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,200,189000,Hoàn t?t
2901,FDEL_020823_0006_NORM,2023-08-02,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),WT007N-20RVCTR-6,FST-R01F70-0WXWHC,Vòi chén âm ch?u tay v?n ROMA tr?ng than,5,242000,Hoàn t?t
2902,FDEL_030823_0016_NORM,2023-08-03,CH PH??C L?I (XH? TR?N TH? NHÂN),WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,20,102000,Hoàn t?t
2903,FDEL_030823_0016_NORM,2023-08-03,CH PH??C L?I (XH? TR?N TH? NHÂN),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,20,79000,Hoàn t?t
2904,FDEL_030823_0016_NORM,2023-08-03,CH PH??C L?I (XH? TR?N TH? NHÂN),WT007D-20TVHTR-1,FBT-TD01-01BWHT,Vòi h? T1001 D,20,21000,Hoàn t?t
2905,FDEL_030823_0016_NORM,2023-08-03,CH PH??C L?I (XH? TR?N TH? NHÂN),WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,30,23000,Hoàn t?t
2906,FDEL_040823_0020_NORM,2023-08-04,C?A HÀNG HOÀNG THI?N (?ÓNG BAO),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,60,195000,Hoàn t?t
2907,FDEL_040823_0020_NORM,2023-08-04,C?A HÀNG HOÀNG THI?N (?ÓNG BAO),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
